cbsa,effectiveDate,geographicWageIndex,name,imputedFloorWageIndex,reclassifiedWageIndex,ruralFloorWageIndex,size
24220,20230101,0.8265,"Grand Forks, ND-MN",,,,
24260,20230101,0.9690,"Grand Island, NE",,,,
24300,20230101,0.8935,"Grand Junction, CO",,,,
24340,20230101,0.8866,"Grand Rapids-Kentwood, MI",,,,
24420,20230101,1.0165,"Grants Pass, OR",,,,
24500,20230101,0.8276,"Great Falls, MT",,,,
24540,20230101,0.9289,"Greeley, CO",,,,
24580,20230101,0.9387,"Green Bay, WI",,,,
24660,20230101,0.9040,"Greensboro-High Point, NC",,,,
24780,20230101,0.8881,"Greenville, NC",,,,
24860,20230101,0.8694,"Greenville-Anderson-Mauldin, SC",,,,
25020,20230101,0.4285,"Guayama, PR",,,,
25060,20230101,0.7409,"Gulfport-Biloxi, MS",,,,
25180,20230101,0.8391,"Hagerstown-Martinsburg, MD-WV",,,,
25220,20230101,0.8200,"Hammond, LA",,,,
25260,20230101,1.1025,"Hanford-Corcoran, CA",,,,
25420,20230101,0.9709,"Harrisburg-Carlisle, PA",,,,
25500,20230101,0.9370,"Harrisonburg, VA",,,,
25540,20230101,1.1088,"Hartford-West Hartford-East Hartford, CT",,,,
25620,20230101,0.6926,"Hattiesburg, MS",,,,
25860,20230101,0.8512,"Hickory-Lenoir-Morganton, NC",,,,
25940,20230101,0.8102,"Hilton Head Island-Bluffton-Beaufort, SC",,,,
25980,20230101,0.8542,"Hinesville-Fort Stewart, GA",,,,
26140,20230101,0.8698,"Homosassa Springs, FL",,,,
26300,20230101,0.8464,"Hot Springs, AR",,,,
26380,20230101,0.7112,"Houma-Thibodaux, LA",,,,
26420,20230101,0.9994,"Houston-The Woodlands-Sugar Land, TX",,,,
26580,20230101,0.8332,"Huntington-Ashland, WV-KY-OH",,,,
26620,20230101,0.8041,"Huntsville, AL",,,,
26820,20230101,0.8554,"Idaho Falls, ID",,,,
26900,20230101,0.9782,"Indianapolis-Carmel-Anderson, IN",,,,
26980,20230101,0.9257,"Iowa City, IA",,,,
27060,20230101,1.1030,"Ithaca, NY",,,,
27100,20230101,0.8198,"Jackson, MI",,,,
27140,20230101,0.8429,"Jackson, MS",,,,
27180,20230101,0.7014,"Jackson, TN",,,,
27260,20230101,0.8357,"Jacksonville, FL",,,,
27340,20230101,0.7690,"Jacksonville, NC",,,,
27500,20230101,0.9081,"Janesville-Beloit, WI",,,,
27620,20230101,0.7954,"Jefferson City, MO",,,,
27740,20230101,0.7108,"Johnson City, TN",,,,
27780,20230101,0.7485,"Johnstown, PA",,,,
27860,20230101,0.7993,"Jonesboro, AR",,,,
27900,20230101,0.7466,"Joplin, MO",,,,
27980,20230101,1.1777,"Kahului-Wailuku-Lahaina, HI",,,,
28020,20230101,0.8970,"Kalamazoo-Portage, MI",,,,
28100,20230101,0.9192,"Kankakee, IL",,,,
28140,20230101,0.9188,"Kansas City, MO-KS",,,,
28420,20230101,0.9682,"Kennewick-Richland, WA",,,,
28660,20230101,0.9887,"Killeen-Temple, TX",,,,
28700,20230101,0.7114,"Kingsport-Bristol-Bristol, TN-VA",,,,
28740,20230101,0.9960,"Kingston, NY",,,,
28940,20230101,0.7211,"Knoxville, TN",,,,
29020,20230101,0.9569,"Kokomo, IN",,,,
29100,20230101,0.9443,"La Crosse-Onalaska, WI-MN",,,,
29180,20230101,0.7776,"Lafayette, LA",,,,
29200,20230101,0.9634,"Lafayette-West Lafayette, IN",,,,
29340,20230101,0.8064,"Lake Charles, LA",,,,
