cbsa,effectiveDate,geographicWageIndex,name,imputedFloorWageIndex,reclassifiedWageIndex,ruralFloorWageIndex,size
42100,20171001,1.8787,"Santa Cruz-Watsonville, CA",,,,
42140,20171001,1.0135,"Santa Fe, NM",,,,
42200,20171001,1.3095,"Santa Maria-Santa Barbara, CA",,,,
42220,20171001,1.6635,"Santa Rosa, CA",,,,
42340,20171001,0.8352,"Savannah, GA",,,,
42540,20171001,0.8350,Scranton--Wilkes-Barre--Hazlet,,,,
42644,20171001,1.1549,"Seattle-Bellevue-Everett, WA",,,,
42680,20171001,0.8645,"Sebastian-Vero Beach, FL",,,,
42700,20171001,0.7785,"Sebring, FL",,,,
43100,20171001,0.9518,"Sheboygan, WI",,,,
43300,20171001,0.8993,"Sherman-Denison, TX",,,,
43340,20171001,0.9278,"Shreveport-Bossier City, LA",,,,
43420,20171001,0.8795,"Sierra Vista-Douglas, AZ",,,,
43524,20171001,0.9797,Silver Spring-Frederick-Rockvi,,,,
43580,20171001,0.8753,"Sioux City, IA-NE-SD",,,,
43620,20171001,0.8068,"Sioux Falls, SD",,,,
43780,20171001,0.9565,"South Bend-Mishawaka, IN-MI",,,,
43900,20171001,0.8387,"Spartanburg, SC",,,,
44060,20171001,1.1301,"Spokane-Spokane Valley, WA",,,,
44100,20171001,0.9233,"Springfield, IL",,,,
44140,20171001,1.0017,"Springfield, MA",,,,
44180,20171001,0.8143,"Springfield, MO",,,,
44220,20171001,0.8668,"Springfield, OH",,,,
44300,20171001,1.0123,"State College, PA",,,,
44420,20171001,0.8512,"Staunton-Waynesboro, VA",,,,
44700,20171001,1.4510,"Stockton-Lodi, CA",,,,
44940,20171001,0.7088,"Sumter, SC",,,,
45060,20171001,0.9899,"Syracuse, NY",,,,
45104,20171001,1.1998,"Tacoma-Lakewood, WA",,,,
45220,20171001,0.8403,"Tallahassee, FL",,,,
45300,20171001,0.9044,Tampa-St. Petersburg-Clearwate,,,,
45460,20171001,0.9277,"Terre Haute, IN",,,,
45500,20171001,0.7773,"Texarkana, TX-AR",,,,
45540,20171001,0.8122,"The Villages, FL",,,,
45780,20171001,0.8961,"Toledo, OH",,,,
45820,20171001,0.8649,"Topeka, KS",,,,
45940,20171001,0.9738,"Trenton, NJ",,,,
46060,20171001,0.8778,"Tucson, AZ",,,,
